Date-Time,Radius of Curvature (m),Curve Direction,Off Center Distance (m),Deviated Direction
2021-02-28 14:17:46.722470,295.343574528415,Straight,0.134,Left
2021-02-28 14:17:47.482933,148.79379763447056,Straight,0.17,Left
2021-02-28 14:17:48.124345,474.83333616837285,Straight,0.175,Left
2021-02-28 14:17:48.763244,283.77756210808144,Straight,0.175,Left
2021-02-28 14:17:49.408202,135.12258731151897,Straight,0.18,Left
2021-02-28 14:17:50.043348,161.37156809886946,Straight,0.17,Left
2021-02-28 14:17:50.684758,116.59800088276657,Straight,0.159,Left
2021-02-28 14:17:51.268793,162.83361483291074,Straight,0.154,Left
2021-02-28 14:17:51.828225,151.69782941676743,Straight,0.149,Left
2021-02-28 14:17:52.623450,115.64364952588774,Straight,0.159,Left
2021-02-28 14:17:53.247013,1454.803495326884,Straight,0.154,Left
2021-02-28 14:17:53.790542,51.23219959625884,Straight,0.185,Left
2021-02-28 14:17:54.523263,65.93295762968984,Straight,0.18,Left
2021-02-28 14:17:55.067642,68.16826458068779,Straight,0.185,Left
2021-02-28 14:17:55.815574,120.88753051657613,Straight,0.18,Left
2021-02-28 14:17:56.406973,114.4318717659875,Straight,0.18,Left
2021-02-28 14:17:56.955306,14881.327404141584,Straight,0.175,Left
2021-02-28 14:17:57.492490,969.0447783557305,Straight,0.175,Left
2021-02-28 14:17:58.043728,311.774587408392,Straight,0.175,Left
2021-02-28 14:17:58.681124,144.80554180462482,Straight,0.175,Left
2021-02-28 14:17:59.323380,130.84547546400205,Straight,0.17,Left
2021-02-28 14:17:59.960850,117.38748651032022,Straight,0.164,Left
2021-02-28 14:18:00.606884,406.40427842091793,Straight,0.164,Left
2021-02-28 14:18:01.247344,127.19649015231795,Straight,0.159,Left
2021-02-28 14:18:01.882876,104.4592065916931,Straight,0.164,Left
2021-02-28 14:18:02.519626,171.9744692798226,Straight,0.175,Left
2021-02-28 14:18:03.162294,87.42218392177321,Straight,0.18,Left
2021-02-28 14:18:03.812830,152.00063308040563,Straight,0.175,Left
2021-02-28 14:18:04.441967,88.45306868538835,Straight,0.17,Left
2021-02-28 14:18:05.094431,73.45862979455325,Straight,0.17,Left
2021-02-28 14:18:05.720011,85.39458978489586,Straight,0.18,Left
2021-02-28 14:18:06.359376,55.10744118377805,Straight,0.17,Left
2021-02-28 14:18:07.004424,60.52072050248875,Straight,0.175,Left
2021-02-28 14:18:07.667966,50.42884187091208,Straight,0.19,Left
2021-02-28 14:18:08.282476,57.9472554171837,Straight,0.195,Left
2021-02-28 14:18:08.921032,21.73936908500425,Straight,0.154,Left
2021-02-28 14:18:09.562949,18.36768027916674,Straight,0.144,Left
2021-02-28 14:18:10.205943,17.04791938674359,Straight,0.324,Left
2021-02-28 14:18:10.761945,16.660503285224465,Straight,0.324,Left
2021-02-28 14:18:11.498347,16.432085662358983,Straight,0.319,Left
2021-02-28 14:18:12.119910,15.557179350070065,Straight,0.324,Left
2021-02-28 14:18:12.764503,15.163236333909492,Straight,0.329,Left
2021-02-28 14:18:13.406750,13.465880978283002,Straight,0.355,Left
2021-02-28 14:18:14.039878,12.356029428970018,Straight,0.385,Left
2021-02-28 14:18:14.695477,10.910090280709088,Straight,0.437,Left
2021-02-28 14:18:15.323246,10.492482788567798,Straight,0.468,Left
2021-02-28 14:18:15.960745,9.71224551498436,Straight,0.498,Left
2021-02-28 14:18:16.622114,7.82959807768359,Straight,0.54,Left
2021-02-28 14:18:17.289939,7.694520778372345,Straight,0.55,Left
2021-02-28 14:18:17.879820,8.137284771137999,Straight,0.529,Left
2021-02-28 14:18:18.432532,8.724004845228956,Straight,0.534,Left
2021-02-28 14:18:19.161380,8.085922065009544,Straight,0.576,Left
2021-02-28 14:18:19.804084,7.567530449019986,Right Curve,0.653,Left
2021-02-28 14:18:20.405571,8.429069296961043,Right Curve,0.678,Left
2021-02-28 14:18:21.079790,8.759600778123643,Right Curve,0.75,Left
2021-02-28 14:18:21.730761,8.818420210472333,Right Curve,0.832,Left
2021-02-28 14:18:22.361024,8.66099760130948,Right Curve,0.899,Left
2021-02-28 14:18:23.001464,8.954777178675071,Right Curve,0.946,Left
2021-02-28 14:18:23.646494,8.962842489015845,Right Curve,0.982,Left
2021-02-28 14:18:24.280758,16.130601893692564,Right Curve,0.956,Left
2021-02-28 14:18:24.912774,12.317521862054488,Right Curve,0.976,Left
2021-02-28 14:18:25.560694,9.927326394237854,Right Curve,0.997,Left
2021-02-28 14:18:26.109463,10.263334319369081,Right Curve,0.987,Left
2021-02-28 14:18:26.701058,10.744729446106083,Right Curve,0.971,Left
2021-02-28 14:18:27.266782,10.808942201387254,Right Curve,0.956,Left
2021-02-28 14:18:28.121243,10.612741741229142,Right Curve,0.966,Left
2021-02-28 14:18:28.692695,11.999229914368655,Right Curve,0.94,Left
2021-02-28 14:18:29.401294,12.271755460386505,Right Curve,0.946,Left
2021-02-28 14:18:29.955008,11.860801752016036,Right Curve,0.966,Left
2021-02-28 14:18:30.688504,9.76577179611967,Right Curve,1.095,Left
2021-02-28 14:18:31.322627,10.411776032132202,Right Curve,1.12,Left
2021-02-28 14:18:31.962065,11.88414694760068,Right Curve,1.167,Left
2021-02-28 14:18:32.521598,11.393699580347912,Right Curve,1.218,Left
2021-02-28 14:18:33.248966,13.85254637709976,Right Curve,1.259,Left
2021-02-28 14:18:33.884856,14.550516042626974,Right Curve,1.305,Left
2021-02-28 14:18:34.521817,12.773825742498893,Right Curve,1.352,Left
2021-02-28 14:18:35.165445,12.716732142097111,Right Curve,1.398,Left
2021-02-28 14:18:35.800477,11.753874017972986,Right Curve,1.475,Left
2021-02-28 14:18:36.450867,13.03007197289314,Right Curve,1.516,Left
2021-02-28 14:18:37.088238,12.20630314885884,Right Curve,1.567,Left
2021-02-28 14:18:37.721646,12.892949794273868,Right Curve,1.547,Left
2021-02-28 14:18:38.686490,16.23800184029328,Right Curve,1.583,Left
2021-02-28 14:18:39.264701,15.30143619742568,Right Curve,1.608,Left
2021-02-28 14:18:39.961250,16.85756977774692,Right Curve,1.634,Left
2021-02-28 14:18:40.648411,16.082549382689002,Right Curve,1.67,Left
2021-02-28 14:18:41.248755,22.094071655533863,Right Curve,1.67,Left
2021-02-28 14:18:41.815736,15.817150541158622,Right Curve,1.706,Left
2021-02-28 14:18:42.520595,18.418517654663358,Right Curve,1.716,Left
2021-02-28 14:18:43.159598,18.575592101822316,Right Curve,1.711,Left
2021-02-28 14:18:43.736451,42.77455220436906,Right Curve,1.706,Left
2021-02-28 14:18:44.326863,37.65504332021441,Right Curve,1.696,Left
2021-02-28 14:18:45.081684,46.52090171199448,Right Curve,1.706,Left
2021-02-28 14:18:45.649633,58.63423844852142,Right Curve,1.665,Left
2021-02-28 14:18:46.246590,73.37300803408979,Right Curve,1.644,Left
2021-02-28 14:18:47.009390,127.54203937233974,Right Curve,1.624,Left
2021-02-28 14:18:47.576685,94.10938966015418,Right Curve,1.608,Left
2021-02-28 14:18:48.186508,123.66818706283942,Right Curve,1.614,Left
2021-02-28 14:18:48.923993,70.46945292603348,Right Curve,1.624,Left
2021-02-28 14:18:49.559743,206.06244300727133,Right Curve,1.614,Left
2021-02-28 14:18:50.209159,50.16545019118995,Right Curve,1.619,Left
2021-02-28 14:18:50.842580,87.48285432284229,Right Curve,1.598,Left
2021-02-28 14:18:51.482002,47.11754527797831,Right Curve,1.608,Left
2021-02-28 14:18:52.120560,43.08243027714745,Right Curve,1.608,Left
2021-02-28 14:18:52.773935,55.858692501788106,Right Curve,1.583,Left
2021-02-28 14:18:53.404058,72.09533306796374,Right Curve,1.557,Left
2021-02-28 14:18:54.009425,77.04830937599569,Right Curve,1.542,Left
2021-02-28 14:18:54.541112,98.18813814897351,Right Curve,1.516,Left
2021-02-28 14:18:55.321105,172.87386746702475,Right Curve,1.485,Left
2021-02-28 14:18:55.967939,137.99234895158722,Right Curve,1.465,Left
2021-02-28 14:18:56.604451,66.56630163591211,Right Curve,1.434,Left
2021-02-28 14:18:57.242003,472.8889636271638,Right Curve,1.413,Left
2021-02-28 14:18:57.884653,42.062645425396646,Right Curve,1.403,Left
2021-02-28 14:18:58.519961,49.717944416986505,Right Curve,1.382,Left
2021-02-28 14:18:59.161918,16.860287927841938,Right Curve,1.439,Left
2021-02-28 14:18:59.800559,16.507875469041235,Right Curve,1.429,Left
2021-02-28 14:19:00.441607,16.356718782932703,Right Curve,1.413,Left
2021-02-28 14:19:01.087582,16.20210994212486,Right Curve,1.408,Left
2021-02-28 14:19:01.721585,16.94705129615568,Right Curve,1.393,Left
2021-02-28 14:19:02.361125,16.710893607435818,Right Curve,1.377,Left
2021-02-28 14:19:03.000578,16.304717794974042,Right Curve,1.377,Left
2021-02-28 14:19:03.641452,16.371289527097883,Right Curve,1.377,Left
2021-02-28 14:19:04.283978,13.786220613900014,Right Curve,1.398,Left
2021-02-28 14:19:04.918144,12.210747815239074,Right Curve,1.408,Left
2021-02-28 14:19:05.563525,10.481959511169311,Right Curve,1.439,Left
2021-02-28 14:19:06.202713,10.899468941295774,Right Curve,1.439,Left
2021-02-28 14:19:06.837968,11.270990928668141,Right Curve,1.434,Left
2021-02-28 14:19:07.465598,11.448877678741653,Right Curve,1.423,Left
2021-02-28 14:19:08.130106,11.757277154620155,Right Curve,1.403,Left
2021-02-28 14:19:08.762026,12.152912350524595,Right Curve,1.382,Left
2021-02-28 14:19:09.404922,12.954337973093821,Right Curve,1.352,Left
2021-02-28 14:19:10.038900,13.46278396089373,Right Curve,1.331,Left
2021-02-28 14:19:10.678537,14.097547902557771,Right Curve,1.321,Left
2021-02-28 14:19:11.318029,15.483074126878273,Right Curve,1.305,Left
2021-02-28 14:19:11.960552,12.095609761247088,Right Curve,1.326,Left
2021-02-28 14:19:12.608630,10.644407430569917,Right Curve,1.346,Left
2021-02-28 14:19:13.244500,10.955696783516583,Right Curve,1.336,Left
2021-02-28 14:19:13.881003,12.528883533281384,Right Curve,1.31,Left
2021-02-28 14:19:14.520328,13.77344030190751,Right Curve,1.285,Left
2021-02-28 14:19:15.173134,13.6178631864916,Right Curve,1.264,Left
2021-02-28 14:19:15.802285,14.58044756057819,Right Curve,1.233,Left
2021-02-28 14:19:16.439076,14.807676555635046,Straight,1.208,Left
Date-Time,Radius of Curvature (m),Curve Direction,Off Center Distance (m),Deviated Direction
2021-02-28 20:21:24.552066,12.962769457174545,Left Curve,1.038,Right
2021-02-28 20:21:26.558405,13.272877360765147,Left Curve,1.038,Right
2021-02-28 20:21:27.305742,12.50008862879196,Left Curve,1.048,Right
2021-02-28 20:21:28.169781,12.477167645361618,Left Curve,1.059,Right
2021-02-28 20:21:29.775546,12.379972379873774,Left Curve,1.064,Right
2021-02-28 20:21:30.434249,12.688935391205982,Left Curve,1.048,Right
2021-02-28 20:21:31.116732,12.879973909312495,Left Curve,1.028,Right
2021-02-28 20:21:32.848877,13.081359418541005,Left Curve,1.007,Right
2021-02-28 20:21:33.467879,12.590956801937125,Left Curve,1.002,Right
2021-02-28 20:21:33.973564,12.585320001656218,Left Curve,0.997,Right
2021-02-28 20:21:34.795995,12.782187470697673,Left Curve,0.987,Right
2021-02-28 20:21:35.437930,13.099682113871818,Left Curve,0.971,Right
2021-02-28 20:21:36.006144,13.599211665924255,Left Curve,0.966,Right
2021-02-28 20:21:36.757827,14.01785042225956,Left Curve,0.951,Right
2021-02-28 20:21:37.294306,14.11583834744204,Left Curve,0.94,Right
2021-02-28 20:21:37.998499,14.935422467353359,Left Curve,0.925,Right
2021-02-28 20:21:38.638628,15.152085405709235,Left Curve,0.92,Right
2021-02-28 20:21:39.240913,15.437301495202608,Left Curve,0.91,Right
2021-02-28 20:21:40.879331,15.852367456702597,Left Curve,0.904,Right
2021-02-28 20:21:41.371582,16.44495135040452,Left Curve,0.904,Right
2021-02-28 20:21:42.021248,16.59808910526047,Left Curve,0.899,Right
2021-02-28 20:21:42.541940,16.128680826680647,Left Curve,0.894,Right
2021-02-28 20:21:43.063469,17.318581366546624,Left Curve,0.889,Right
2021-02-28 20:21:43.600138,18.19877007693876,Left Curve,0.879,Right
2021-02-28 20:21:44.517197,17.299582309126635,Left Curve,0.894,Right
2021-02-28 20:21:45.469851,17.67008970774426,Left Curve,0.904,Right
2021-02-28 20:21:46.191048,16.391550447054076,Left Curve,0.858,Right
2021-02-28 20:21:47.009366,20.550886145198923,Left Curve,0.868,Right
2021-02-28 20:21:47.816388,20.168216172979214,Left Curve,0.879,Right
2021-02-28 20:21:48.613754,17.34592466873894,Left Curve,0.889,Right
2021-02-28 20:21:49.329679,16.01634219600097,Left Curve,0.899,Right
2021-02-28 20:21:49.820509,15.574688804131913,Left Curve,0.915,Right
2021-02-28 20:21:50.487455,13.407372512658316,Left Curve,0.935,Right
2021-02-28 20:21:51.036853,12.56760462559384,Left Curve,0.966,Right
2021-02-28 20:21:51.778962,12.195698592944975,Left Curve,0.976,Right
2021-02-28 20:21:52.405923,11.945336372269004,Left Curve,0.997,Right
2021-02-28 20:21:53.148202,12.313124745332466,Left Curve,0.992,Right
2021-02-28 20:21:54.006316,13.079000513307,Left Curve,0.987,Right
2021-02-28 20:21:54.602584,13.031998508100692,Left Curve,0.971,Right
2021-02-28 20:21:55.285582,13.234709096797154,Left Curve,0.971,Right
2021-02-28 20:21:55.927198,12.564022237249498,Left Curve,0.961,Right
2021-02-28 20:21:56.566797,12.15505638629794,Left Curve,0.971,Right
2021-02-28 20:21:57.248945,12.258953032983737,Left Curve,0.976,Right
2021-02-28 20:21:57.868446,11.92056470218846,Left Curve,0.982,Right
2021-02-28 20:21:58.503040,12.217068851050865,Left Curve,0.997,Right
2021-02-28 20:21:59.036591,11.99545599618732,Left Curve,1.012,Right
2021-02-28 20:21:59.768406,14.424934187140995,Left Curve,0.976,Right
2021-02-28 20:22:00.281229,13.88412798310504,Left Curve,0.992,Right
2021-02-28 20:22:01.051925,13.386734576942846,Left Curve,0.992,Right
2021-02-28 20:22:02.649839,13.322297897581699,Left Curve,1.002,Right
2021-02-28 20:22:03.289605,13.868640755699822,Left Curve,0.992,Right
2021-02-28 20:22:03.808254,14.125347337396509,Left Curve,0.997,Right
2021-02-28 20:22:04.572115,14.92998696718652,Left Curve,0.976,Right
2021-02-28 20:22:05.210941,15.323888504559962,Left Curve,0.961,Right
2021-02-28 20:22:05.852897,15.869591856018191,Left Curve,0.956,Right
2021-02-28 20:22:06.492319,17.03962634850663,Left Curve,0.946,Right
2021-02-28 20:22:07.140106,16.94148953221992,Left Curve,0.94,Right
2021-02-28 20:22:07.773209,21.856544116485278,Left Curve,0.894,Right
2021-02-28 20:22:08.426554,21.529870154183374,Left Curve,0.889,Right
2021-02-28 20:22:08.974221,21.959206479930447,Left Curve,0.879,Right
2021-02-28 20:22:09.693307,20.798465769545196,Left Curve,0.879,Right
2021-02-28 20:22:10.221512,23.146050609446547,Left Curve,0.822,Right
2021-02-28 20:22:10.973968,21.61764007903968,Left Curve,0.812,Right
2021-02-28 20:22:11.616182,20.900911822523646,Left Curve,0.797,Right
2021-02-28 20:22:12.234887,19.069055932249274,Left Curve,0.786,Right
2021-02-28 20:22:12.785013,18.45121419557615,Left Curve,0.771,Right
2021-02-28 20:22:13.362489,18.737143762457848,Left Curve,0.755,Right
2021-02-28 20:22:14.185905,18.367786363020308,Left Curve,0.745,Right
2021-02-28 20:22:14.820160,18.535812368007683,Left Curve,0.725,Right
2021-02-28 20:22:15.457820,19.18316071289961,Left Curve,0.709,Right
2021-02-28 20:22:16.097710,18.92546892666303,Left Curve,0.689,Right
2021-02-28 20:22:16.736745,20.03135765452075,Left Curve,0.663,Right
2021-02-28 20:22:17.376440,19.706508914718214,Left Curve,0.653,Right
2021-02-28 20:22:18.979123,21.090687018515755,Left Curve,0.617,Right
2021-02-28 20:22:19.568987,18.675345108573346,Left Curve,0.601,Right
2021-02-28 20:22:20.223401,16.648773974257445,Left Curve,0.596,Right
2021-02-28 20:22:20.754007,15.388704772057189,Left Curve,0.591,Right
2021-02-28 20:22:21.547377,14.802901785518618,Left Curve,0.581,Right
2021-02-28 20:22:22.354372,14.626911613497551,Left Curve,0.581,Right
2021-02-28 20:22:23.042061,13.587284712827014,Left Curve,0.576,Right
2021-02-28 20:22:23.559954,13.158769967836225,Left Curve,0.581,Right
2021-02-28 20:22:24.422218,13.308988244077057,Left Curve,0.57,Right
2021-02-28 20:22:24.953677,13.200825066053302,Left Curve,0.57,Right
2021-02-28 20:22:25.501207,13.078491097068726,Left Curve,0.565,Right
2021-02-28 20:22:26.088265,12.837530834460864,Left Curve,0.576,Right
2021-02-28 20:22:26.657218,12.492486086375997,Left Curve,0.581,Right
2021-02-28 20:22:27.304345,12.267191631445602,Left Curve,0.596,Right
2021-02-28 20:22:27.842479,11.768503894590395,Left Curve,0.606,Right
2021-02-28 20:22:28.427339,12.014351068362586,Left Curve,0.606,Right
2021-02-28 20:22:29.231764,11.962373491795516,Left Curve,0.622,Right
2021-02-28 20:22:29.844123,12.06347394024554,Left Curve,0.627,Right
2021-02-28 20:22:30.528871,12.160892197597079,Left Curve,0.627,Right
2021-02-28 20:22:31.368614,17.010626251253168,Left Curve,0.596,Right
2021-02-28 20:22:32.091108,15.147823670057162,Left Curve,0.606,Right
2021-02-28 20:22:33.012601,20.217908061249105,Left Curve,0.576,Right
2021-02-28 20:22:33.784411,12.597339907131744,Left Curve,0.658,Right
2021-02-28 20:22:35.414811,13.04580671930227,Left Curve,0.678,Right
2021-02-28 20:22:36.025981,13.723916235421395,Left Curve,0.673,Right
2021-02-28 20:22:36.562709,13.716186471469825,Left Curve,0.678,Right
2021-02-28 20:22:37.233976,13.389259820128615,Left Curve,0.694,Right
2021-02-28 20:22:37.786540,13.295445593524416,Left Curve,0.704,Right
2021-02-28 20:22:38.452121,13.770185014292775,Left Curve,0.719,Right
2021-02-28 20:22:39.005613,13.667386620051575,Left Curve,0.735,Right
2021-02-28 20:22:39.658499,13.588499563106684,Left Curve,0.755,Right
2021-02-28 20:22:40.233459,13.635246092680813,Left Curve,0.771,Right
2021-02-28 20:22:40.859709,13.79550275928682,Left Curve,0.786,Right
2021-02-28 20:22:41.406598,14.826146288409394,Left Curve,0.791,Right
2021-02-28 20:22:41.933066,15.803862597744011,Left Curve,0.802,Right
2021-02-28 20:22:43.628704,15.898447599135082,Left Curve,0.843,Right
2021-02-28 20:22:44.271114,16.324904948387665,Left Curve,0.843,Right
2021-02-28 20:22:44.804794,16.276578925134693,Left Curve,0.719,Right
2021-02-28 20:22:45.553307,26.03086666183365,Left Curve,0.719,Right
2021-02-28 20:22:46.190050,25.93151063222432,Left Curve,0.725,Right
2021-02-28 20:22:46.842542,22.270225403400083,Left Curve,0.735,Right
2021-02-28 20:22:47.470864,20.43345941695995,Left Curve,0.745,Right
2021-02-28 20:22:48.111059,17.811217076556854,Left Curve,0.771,Right
2021-02-28 20:22:48.755157,16.913947442720218,Left Curve,0.797,Right
2021-02-28 20:22:49.395732,17.197449011398337,Left Curve,0.817,Right
2021-02-28 20:22:50.032431,17.62585713544295,Left Curve,0.822,Right
2021-02-28 20:22:50.593548,17.76058756687143,Left Curve,0.832,Right
2021-02-28 20:22:51.115394,17.45758340972771,Left Curve,0.848,Right
2021-02-28 20:22:51.886217,18.093380017337804,Left Curve,0.827,Right
2021-02-28 20:22:52.798002,20.036366859478278,Left Curve,0.786,Right
2021-02-28 20:22:53.546079,19.189471925566487,Left Curve,0.791,Right
2021-02-28 20:22:54.102786,17.5782246173093,Left Curve,0.791,Right
2021-02-28 20:22:54.654824,16.398818922097366,Left Curve,0.786,Right
2021-02-28 20:22:55.469891,16.69116339570502,Left Curve,0.776,Right
2021-02-28 20:22:56.101680,16.52955919047605,Left Curve,0.766,Right
2021-02-28 20:22:57.054735,16.792146014364747,Left Curve,0.761,Right
